TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
PATI3;42,86;6,79;13,70;1,15;0,51;8,88;5,30;3,01;7,78;8,81;0,97;0,14;0,41;0,90;-3,54;2,97;8,40;3,72;5,79;0,44;0,56;1,24;31,30;38,31;30.101,89;37,22;3,13;-0,18;1.035.102.196,52
PATI4;51,99;5,60;16,62;1,40;0,62;8,88;5,30;3,01;9,43;8,81;0,97;0,14;0,50;1,09;-4,29;2,97;8,40;3,72;5,79;0,44;0,56;1,24;31,30;38,31;5.199,00;37,22;3,13;-0,21;1.035.102.196,52
PCAR3;19,91;1,77;3,16;0,40;0,12;25,35;3,28;3,75;3,61;6,31;2,68;0,30;0,12;6,12;-0,18;1,07;12,60;3,93;4,49;0,31;0,63;1,05;4,35;;53.601.609,53;50,20;6,32;0,56;5.424.214.092,55
PCAR4;72,11;;11,40;1,44;0,45;25,35;3,28;3,75;13,02;6,31;2,68;0,30;0,43;22,08;-0,66;1,07;12,60;3,93;4,49;0,31;0,63;1,05;4,35;;;50,20;6,32;2,02;5.424.214.092,55
PDGR3;0,54;;0,28;-0,04;0,14;16,08;-159,10;366,80;-0,64;-4,79;-4,15;;1,02;-0,07;-0,68;0,29;-12,91;51,89;12,36;-4,02;5,07;0,14;11,86;;960.131,47;-15,11;1,95;0,00;173.980.675,98
PDTC3;3,77;;133,93;2,28;0,61;32,54;12,73;0,62;6,52;8,09;1,55;0,54;0,83;1,82;-2,15;1,90;1,70;0,46;17,48;0,27;0,73;0,74;225,48;-53,75;256.889,07;1,66;0,03;-1,43;298.109.160,20
PEAB3;45,00;2,79;-5,16;0,85;0,72;62,81;-497,34;-299,31;-3,11;-3,40;0,71;-0,19;15,45;2,61;-1,02;14,20;-16,52;-13,92;-35,46;0,84;0,16;0,05;-37,48;;23.980,63;52,76;-8,72;0,03;764.848.546,56
PEAB4;72,01;1,92;-8,26;1,36;1,15;62,81;-497,34;-299,31;-4,97;-3,40;0,71;-0,19;24,72;4,17;-1,63;14,20;-16,52;-13,92;-35,46;0,84;0,16;0,05;-37,48;;12.142,58;52,76;-8,72;0,05;764.848.546,56
PETR3;31,49;52,98;2,33;1,10;0,43;51,31;47,78;28,61;1,39;2,19;0,87;0,69;0,67;17,45;-0,52;1,17;47,38;18,63;31,73;0,39;0,61;0,65;9,88;;917.060.777,17;28,56;13,53;0,08;389.799.548.010,52
PETR4;27,55;60,37;2,04;0,97;0,38;51,31;47,78;28,61;1,22;2,19;0,87;0,69;0,58;15,31;-0,46;1,17;47,38;18,63;31,73;0,39;0,61;0,65;9,88;;3.533.855.991,27;28,56;13,53;0,07;389.799.548.010,52
PETZ3;8,04;0,64;62,23;2,04;1,05;48,68;5,44;2,28;26,10;25,19;-0,94;-0,07;1,42;8,21;-1,53;1,67;3,29;1,68;6,51;0,51;0,49;0,74;;;129.369.928,27;3,97;0,13;-3,76;3.748.540.226,20
PFRM3;3,46;7,87;4,88;0,35;0,10;14,61;3,02;1,17;1,90;4,44;2,56;0,48;0,06;0,49;-0,31;1,45;7,24;2,09;9,16;0,29;0,64;1,78;9,44;;1.120.363,43;9,73;0,71;-0,61;422.201.555,93
PGMN3;4,71;;21,52;0,93;0,26;32,06;5,90;1,15;4,20;6,27;2,04;0,45;0,25;1,61;-0,53;1,47;4,34;1,21;14,13;0,28;0,72;1,05;6,32;18,56;4.238.376,53;5,08;0,22;-0,47;2.116.835.665,74
PINE3;0,00;;0,00;0,00;0,00;6,80;4,55;2,15;0,00;2,57;;;0,00;0,00;0,00;0,01;3,54;0,21;;0,06;0,94;0,10;9,53;;;4,62;0,16;0,00;165.580.518,84
PINE4;1,87;;11,24;0,40;0,02;6,80;4,55;2,15;5,32;2,57;;;0,24;-0,06;-0,02;0,01;3,54;0,21;;0,06;0,94;0,10;9,53;;229.832,60;4,62;0,16;-0,05;165.580.518,84
PLAS3;10,60;;-1,54;-0,38;0,19;14,34;0,50;-10,85;33,81;97,23;63,43;;0,17;-0,41;-0,27;0,40;-24,52;-12,14;-3,41;-0,50;1,50;1,12;11,76;;8.581,29;-28,03;-6,87;0,06;131.709.430,80
PLPL3;4,12;3,87;8,22;2,44;0,61;28,11;9,53;7,63;6,59;7,90;1,32;0,49;0,63;0,87;-5,66;4,64;29,64;7,41;12,01;0,25;0,75;0,97;;;3.936.848,63;1,71;0,51;-1,99;849.704.960,00
PMAM3;5,97;;-0,29;-0,16;0,10;-1,81;-17,79;-31,19;-0,51;-6,59;-6,08;;0,09;-0,32;-0,14;0,45;-55,37;-35,46;-34,44;-0,64;1,64;1,14;0,55;;411.844,20;-37,36;-20,68;0,00;262.593.286,45
PNVL3;11,08;1,69;19,58;1,53;0,65;31,04;3,34;2,25;13,18;19,01;5,79;0,67;0,44;2,69;-1,47;1,77;7,83;3,32;5,91;0,42;0,58;1,48;8,67;9,99;6.092.046,73;7,26;0,57;2,38;1.676.708.913,15
PNVL4;18,62;;32,78;2,57;1,09;31,04;3,34;2,25;22,07;19,01;5,79;0,67;0,74;4,50;-2,46;1,77;7,83;3,32;5,91;0,42;0,58;1,48;8,67;9,99;;7,26;0,57;3,98;1.676.708.913,15
POMO3;2,11;1,75;7,73;0,66;0,27;12,71;3,25;5,51;13,12;23,82;9,41;0,47;0,43;1,37;-0,61;1,57;8,53;3,54;1,65;0,42;0,58;0,64;6,33;3,43;322.340,43;3,22;0,27;-0,19;2.205.294.494,94
POMO4;2,39;1,53;8,82;0,75;0,31;12,71;3,25;5,51;14,97;23,82;9,41;0,47;0,49;1,56;-0,70;1,57;8,53;3,54;1,65;0,42;0,58;0,64;6,33;3,43;18.512.515,30;3,22;0,27;-0,22;2.205.294.494,94
PORT3;10,61;4,19;18,23;2,07;0,85;43,12;24,22;11,36;8,55;13,10;4,55;1,10;2,07;17.565,79;-0,98;1,00;11,38;4,67;8,44;0,41;0,59;0,41;6,17;-2,54;3.767.455,23;5,14;0,58;2,49;4.690.065.276,00
POSI3;9,30;3,63;6,41;1,00;0,31;20,12;10,02;4,32;2,76;4,85;2,10;0,76;0,28;0,86;-2,06;1,74;15,63;4,86;17,19;0,31;0,69;1,13;14,02;87,96;26.678.934,77;9,36;1,46;-0,20;1.321.576.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;5.388.846,38;11,02;0,46;-1,77;977.237.930,40
PPAR3;14,60;;0,62;0,03;0,02;;;;0,77;-2,09;-2,86;-0,09;;0,26;-0,02;110,26;4,08;2,97;3,18;0,73;0,27;0,00;;3,62;;578,14;23,58;0,00;1.080.400,00
PPLA11;3,94;;3.696,59;1.108,98;4,98;;;;3.696,59;3.696,59;;;;1.108,98;;1,00;30,00;0,13;;0,00;1,00;0,00;;-87,74;1.679,70;0,00;0,00;-36,23;11.089.784,04
PRIO3;37,72;;9,85;3,61;1,67;65,73;58,63;47,17;7,92;7,97;-0,03;-0,01;4,65;3,43;-3,79;7,82;36,60;16,97;20,56;0,46;0,54;0,36;61,68;69,51;419.329.826,70;10,47;3,83;0,05;33.593.521.413,10
PRNR3;6,67;1,40;6,74;1,01;0,43;23,20;12,32;5,61;3,07;3,45;0,40;0,13;0,38;1,72;-1,06;1,74;14,99;6,45;16,61;0,43;0,51;1,15;16,24;43,81;1.555.346,80;6,61;0,99;0,12;257.961.743,91
PSSA3;22,25;5,16;13,05;1,54;0,32;100,00;1,63;4,27;34,11;11,83;-22,12;-1,00;0,56;5,33;-0,88;1,10;11,82;2,42;2,89;0,20;0,80;0,57;5,64;3,96;52.052.122,40;14,55;1,72;-0,60;14.438.266.719,80
PTBL3;9,74;9,13;7,04;3,09;0,63;44,43;15,57;8,99;4,06;5,56;1,57;1,19;0,63;5,88;-1,17;1,30;43,87;8,96;23,57;0,20;0,80;1,00;13,47;147,88;16.010.324,73;3,22;1,41;4,93;1.374.622.138,50
PTCA11;0,00;;0,00;0,00;0,00;42,53;14,26;9,79;0,00;1,85;1,85;0,80;0,00;0,00;0,00;1,83;29,59;10,01;15,69;0,34;0,66;1,02;25,03;38,10;;18,40;5,44;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;42,53;14,26;9,79;0,00;1,85;1,85;0,80;0,00;0,00;0,00;1,83;29,59;10,01;15,69;0,34;0,66;1,02;25,03;38,10;;18,40;5,44;0,00;0,00
PTNT3;11,06;2,88;7,61;1,28;0,65;16,09;11,14;8,02;5,48;5,37;1,55;0,36;0,61;3,24;-1,39;1,60;16,85;8,56;11,18;0,51;0,49;1,07;11,78;23,11;27.969,50;8,62;1,45;0,19;369.965.154,72
PTNT4;6,02;5,29;4,14;0,70;0,35;16,09;11,14;8,02;2,98;5,37;1,55;0,36;0,33;1,77;-0,76;1,60;16,85;8,56;11,18;0,51;0,49;1,07;11,78;23,11;420.259,23;8,62;1,45;0,10;369.965.154,72
QUAL3;6,60;3,84;8,46;1,31;0,40;79,88;26,74;11,05;3,50;6,40;2,86;1,07;0,94;2,86;-0,58;1,88;15,43;4,76;11,29;0,31;0,69;0,43;1,31;-11,22;33.248.160,60;5,10;0,79;-0,20;1.914.256.550,50
QUSW3;0,00;;0,00;0,00;0,00;29,90;12,51;4,11;0,00;2,01;2,01;0,83;0,00;0,00;0,00;1,51;13,62;3,81;16,95;0,28;0,72;0,93;16,77;80,82;;71,70;9,77;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,92;0,92;-0,97;;0,00;;;-98,40;-98,40;-105,60;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;23,60;1,10;44,16;7,70;2,36;30,40;6,04;3,18;23,26;24,24;1,13;0,37;1,40;12,35;-5,31;1,52;17,44;5,33;20,49;0,31;0,69;1,68;16,47;14,50;202.805.730,10;3,06;0,53;2,38;38.671.681.300,00
RAIL3;19,39;0,10;-324,54;2,39;0,79;29,59;22,83;-1,21;17,26;22,23;4,89;0,68;3,94;7,83;-1,02;1,83;-0,74;-0,24;6,35;0,33;0,66;0,20;11,53;;281.372.341,30;8,12;-0,06;2,69;36.174.638.012,41
RAIZ4;4,07;1,98;32,46;1,91;0,42;4,82;1,90;0,55;9,35;14,77;5,39;1,10;0,18;6,40;-0,80;1,16;5,87;1,30;8,04;0,22;0,78;2,39;;;61.210.278,90;2,15;0,13;-0,73;42.548.813.979,24
RANI3;8,70;7,32;6,05;1,98;0,79;46,29;33,21;21,01;3,83;4,92;1,16;0,60;1,27;6,88;-1,15;1,60;32,67;13,14;19,48;0,40;0,60;0,63;15,63;;12.085.874,37;4,42;1,44;0,16;2.116.226.550,21
RANI4;5,50;;3,81;1,24;0,50;46,29;33,21;21,01;2,41;4,92;1,16;0,60;0,80;4,33;-0,72;1,60;32,67;13,14;19,48;0,40;0,60;0,63;15,63;;;4,42;1,44;0,10;2.116.226.550,21
RAPT3;8,81;8,13;5,48;1,06;0,25;24,24;11,03;4,94;2,45;4,89;2,30;0,99;0,27;0,75;-0,68;2,04;19,32;4,47;11,00;0,23;0,68;0,91;28,12;;88.864,17;8,42;1,63;-0,11;3.094.302.816,88
RAPT4;9,63;7,48;5,96;1,15;0,27;24,24;11,03;4,94;2,67;4,89;2,30;0,99;0,29;0,82;-0,74;2,04;19,32;4,47;11,00;0,23;0,68;0,91;28,12;;22.048.724,93;8,42;1,63;-0,12;3.094.302.816,88
RCSL3;2,01;;-24,74;-2,01;1,19;11,35;0,66;-4,40;163,64;103,84;-1,36;;1,09;22,48;-2,17;1,13;-8,13;-4,81;-1,03;-0,59;1,60;1,10;;;616.177,17;-1,00;-0,08;-0,07;49.230.774,03
RCSL4;0,95;;-11,63;-0,95;0,56;11,35;0,66;-4,40;76,96;103,84;-1,36;;0,51;10,57;-1,02;1,13;-8,13;-4,81;-1,03;-0,59;1,60;1,10;;;367.773,10;-1,00;-0,08;-0,03;49.230.774,03
RDNI3;7,12;0,80;18,08;0,49;0,14;24,18;5,81;2,61;8,12;22,23;14,23;0,86;0,47;1,47;-0,21;1,43;2,70;0,80;1,62;0,29;0,69;0,31;4,17;;102.456,40;14,60;0,39;-1,71;306.826.354,08
RDOR3;30,26;1,37;44,73;4,50;1,09;22,54;17,63;6,13;15,56;19,75;4,00;1,16;2,74;4,03;-1,90;2,76;10,06;2,44;8,46;0,24;0,74;0,40;;;206.275.136,70;6,78;0,68;-8,55;62.140.448.761,05
RECV3;32,40;0,50;11,71;2,61;1,47;48,02;42,04;32,88;9,16;7,94;-1,17;-0,33;3,85;8,76;-2,33;1,82;22,25;12,51;18,49;0,56;0,44;0,38;;;74.029.610,77;12,53;2,79;0,02;9.515.955.776,32
REDE3;6,31;11,03;8,80;3,21;0,53;27,92;22,36;9,67;3,81;6,27;2,43;2,05;0,85;6,26;-0,75;1,41;36,48;6,02;17,63;0,17;0,76;0,62;15,06;57,19;11.728,78;1,99;0,73;3,07;13.611.585.762,30
RENT3;62,34;1,73;33,30;7,32;2,02;40,31;28,05;12,67;15,04;17,24;2,25;1,10;4,22;18,40;-2,87;1,58;21,96;6,05;13,93;0,28;0,72;0,48;19,68;35,08;510.019.000,47;8,54;1,88;-4,11;61.097.207.255,89
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;7,01;;3,05;-0,93;0,29;30,94;294,00;108,40;1,12;2,85;1,73;;3,31;-13,07;-0,34;0,87;-30,60;9,41;133,40;-0,31;1,31;0,09;-27,95;;71.312,93;-7,51;2,30;0,05;570.491.899,82
RNEW3;2,38;;3,11;-0,95;0,29;30,94;294,00;108,40;1,15;2,85;1,73;;3,37;-13,31;-0,34;0,87;-30,60;9,41;133,40;-0,31;1,31;0,09;-27,95;;60.887,33;-2,50;0,77;0,05;570.491.899,82
RNEW4;2,32;;3,03;-0,93;0,28;30,94;294,00;108,40;1,12;2,85;1,73;;3,28;-12,98;-0,34;0,87;-30,60;9,41;133,40;-0,31;1,31;0,09;-27,95;;187.743,10;-2,50;0,77;0,05;570.491.899,82
ROMI3;14,95;5,50;6,65;1,19;0,56;31,31;14,74;12,19;5,50;7,62;2,09;0,45;0,81;1,99;-1,43;1,86;17,96;8,39;10,62;0,47;0,53;0,69;18,71;;11.257.926,97;12,61;2,26;-0,30;1.221.303.133,96
RPAD3;7,44;0,01;10,01;0,60;0,59;;;;11,04;8,36;-1,13;-0,06;;10,22;-0,63;16,08;5,96;5,94;5,34;1,00;0,00;0,00;;4,39;3.150,25;12,47;0,74;0,04;541.867.029,00
RPAD5;7,00;8,07;9,42;0,56;0,56;;;;10,38;8,36;-1,13;-0,06;;9,62;-0,60;16,08;5,96;5,94;5,34;1,00;0,00;0,00;;4,39;2.534,67;12,47;0,74;0,04;541.867.029,00
RPAD6;5,16;0,01;6,94;0,41;0,41;;;;7,65;8,36;-1,13;-0,06;;7,09;-0,44;16,08;5,96;5,94;5,34;1,00;0,00;0,00;;4,39;3.546,42;12,47;0,74;0,03;541.867.029,00
RPMG3;1,84;;-0,14;-0,03;0,02;-11,88;-18,63;-19,13;-0,14;-0,39;-0,25;;0,03;-0,04;-0,39;0,57;-23,61;-18,05;24,39;-0,76;1,77;0,94;25,45;;15.279,93;-56,95;-13,45;0,00;124.552.597,36
RRRP3;42,14;;39,49;1,99;1,07;55,99;33,03;14,23;17,01;16,60;-0,56;-0,07;5,62;10,00;-1,38;1,88;5,03;2,70;6,22;0,54;0,46;0,19;;;191.074.863,63;21,32;1,07;-0,19;8.656.802.222,94
RSID3;2,95;;-0,28;-0,06;0,07;-379,56;-2.065,15;-1.596,18;-0,22;-2,41;-2,19;;4,45;-0,05;-0,13;0,27;-23,17;-24,53;91,82;-1,06;2,06;0,02;-35,64;;245.563,97;-45,70;-10,59;0,00;59.000.000,00
RSUL3;0,00;;0,00;0,00;0,00;36,23;24,28;16,08;0,00;1,94;-0,19;-0,14;0,00;0,00;0,00;1,87;49,79;18,60;52,01;0,37;0,63;1,16;24,27;;;20,90;10,41;0,00;199.247.369,50
RSUL4;83,87;2,37;8,06;4,01;1,50;36,23;24,28;16,08;5,34;1,94;-0,19;-0,14;1,30;5,99;-3,24;1,87;49,79;18,60;52,01;0,37;0,63;1,16;24,27;;125.558,79;20,90;10,41;0,31;199.247.369,50
SANB11;28,36;7,88;7,36;0,99;0,11;25,83;14,67;12,09;6,07;6,11;;;0,89;;-0,11;;13,45;1,49;;0,11;0,89;0,12;0,22;14,60;88.867.394,83;28,75;3,87;-0,68;107.416.457.305,58
SANB3;13,44;7,90;6,99;0,94;0,10;25,83;14,67;12,09;5,77;6,11;;;0,85;;-0,11;;13,45;1,49;;0,11;0,89;0,12;0,22;14,60;3.916.487,73;14,38;1,93;-0,65;107.416.457.305,58
SANB4;14,98;7,82;7,76;1,04;0,12;25,83;14,67;12,09;6,40;6,11;;;0,94;;-0,12;;13,45;1,49;;0,11;0,89;0,12;0,22;14,60;4.627.568,90;14,38;1,93;-0,72;107.416.457.305,58
SAPR11;17,34;6,66;4,66;0,63;0,33;57,67;31,66;20,29;2,98;5,09;2,08;0,44;0,94;5,85;-0,38;1,60;13,47;7,01;10,32;0,52;0,48;0,35;8,40;12,56;21.106.530,10;27,82;3,75;-11,93;5.313.398.604,80
SAPR3;3,28;6,52;4,40;0,59;0,31;57,67;31,66;20,29;2,82;5,09;2,08;0,44;0,89;5,53;-0,36;1,60;13,47;7,01;10,32;0,52;0,48;0,35;8,40;12,56;2.081.588,10;5,56;0,75;-11,28;5.313.398.604,80
SAPR4;3,54;6,61;4,78;0,64;0,33;57,67;31,66;20,29;3,06;5,09;2,08;0,44;0,97;6,00;-0,39;1,60;13,47;7,01;10,32;0,52;0,48;0,35;8,40;12,56;10.109.662,83;5,56;0,75;-12,24;5.313.398.604,80
SBFG3;15,82;0,74;10,95;1,67;0,51;47,08;6,61;5,92;9,82;15,91;5,97;1,02;0,65;2,47;-0,96;1,77;15,23;4,64;4,20;0,30;0,70;0,78;22,57;;36.934.428,70;9,51;1,45;0,19;3.914.589.937,66
SBSP3;57,42;1,64;12,90;1,44;0,70;34,96;20,93;14,38;8,86;12,36;3,46;0,56;1,86;17,07;-0,80;1,48;11,14;5,44;6,97;0,49;0,51;0,38;6,69;0,67;337.983.634,07;40,02;4,46;0,70;39.459.024.737,37
SCAR3;25,11;0,57;-22,16;0,97;0,39;77,38;47,10;-21,64;10,18;23,14;12,75;1,21;4,80;4,55;-0,46;2,25;-4,36;-1,77;3,38;0,41;0,59;0,08;-8,54;;101.637,93;26,05;-1,14;0,09;1.481.539.605,54
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;6,08;2,02;-8,43;0,58;0,23;51,25;5,91;-5,74;8,19;13,22;5,01;0,35;0,48;3,32;-0,29;1,44;-6,84;-2,68;4,34;0,39;0,61;0,47;4,57;;5.851.970,83;10,60;-0,72;0,05;789.063.162,80
SEQL3;3,61;;-7,32;0,94;0,26;18,55;4,44;-3,74;6,17;14,02;7,79;1,19;0,27;-100,21;-0,38;0,99;-12,87;-3,53;6,43;0,27;0,73;0,94;;;22.325.153,17;3,83;-0,49;0,00;512.050.053,90
SGPS3;2,36;;-0,38;0,13;0,04;30,73;0,83;-19,53;8,93;68,54;59,38;0,87;0,07;0,41;-0,07;1,28;-34,43;-10,30;0,39;0,30;0,70;0,53;-5,73;;182.307,83;18,20;-6,26;0,00;121.500.000,00
SHOW3;2,73;;-11,82;1,31;0,31;28,24;7,59;-5,17;8,06;3,19;-4,90;-0,80;0,61;2,50;-0,91;1,23;-11,07;-2,58;7,75;0,23;0,76;0,50;-47,60;;971.980,77;2,10;-0,23;0,14;186.058.856,04
SHUL3;111,89;0,15;159,73;38,39;17,29;25,25;17,48;12,53;114,47;52,64;1,03;0,35;20,01;41,13;-49,33;2,84;24,03;10,83;17,77;0,45;0,55;0,86;24,09;52,20;;2,91;0,70;6,34;18.028.377.457,72
SHUL4;4,59;4,16;6,54;1,57;0,71;25,25;17,48;12,53;4,69;52,64;1,03;0,35;0,82;1,68;-2,02;2,84;24,03;10,83;17,77;0,45;0,55;0,86;24,09;52,20;1.817.706,67;2,91;0,70;0,26;18.028.377.457,72
SIMH3;7,84;7,89;12,52;2,38;0,11;32,54;23,00;2,50;1,36;6,65;5,27;9,22;0,31;0,48;-0,19;2,40;19,03;0,89;9,46;0,05;0,91;0,36;16,28;;32.583.320,17;3,30;0,63;-0,53;6.715.647.351,09
SLCE3;43,92;5,51;7,01;1,95;0,62;33,97;28,00;14,52;3,63;4,81;1,17;0,63;1,02;3,25;-1,17;1,68;27,88;8,84;21,67;0,32;0,66;0,61;30,68;113,71;66.307.421,90;22,54;6,28;0,28;9.378.457.745,85
SLED3;9,08;;0,57;-0,24;0,64;43,87;290,32;184,23;0,36;0,47;0,32;;1,06;-0,82;-0,90;0,27;-41,73;111,56;-85,85;-2,67;3,67;0,61;-44,82;;6.792,90;-37,97;15,84;0,00;36.395.803,50
SLED4;3,14;;0,21;-0,09;0,24;43,87;290,32;184,23;0,14;0,47;0,32;;0,39;-0,31;-0,34;0,27;-41,73;111,56;-85,85;-2,67;3,67;0,61;-44,82;;24.465,93;-37,97;15,84;0,00;36.395.803,50
SMFT3;15,51;;-32,72;2,18;0,81;26,56;2,24;-10,51;153,49;160,87;6,19;0,09;3,44;5,19;-1,15;2,14;-6,65;-2,48;0,77;0,37;0,62;0,24;21,63;;21.186.025,83;7,08;-0,47;0,58;9.092.617.902,39
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;24,47;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;27,47;2,65;7,19;1,79;0,54;38,37;38,94;21,55;3,98;7,04;3,03;1,36;1,55;3,54;-0,80;1,87;24,88;7,51;14,39;0,30;0,70;0,35;16,99;36,73;50.998.206,20;15,40;3,83;0,23;9.827.354.493,04
SNSY3;5,39;;-0,24;-0,03;0,09;17,38;-2,53;-20,78;-2,00;-9,79;-5,85;;0,05;-0,96;-0,22;0,86;-10,62;-36,90;1,41;-3,48;4,51;1,78;16,09;;13.362,50;-208,35;-22,12;0,00;81.755.727,20
SNSY5;3,10;;-0,14;-0,01;0,05;17,38;-2,53;-20,78;-1,15;-9,79;-5,85;;0,03;-0,55;-0,13;0,86;-10,62;-36,90;1,41;-3,48;4,51;1,78;16,09;;11.079,17;-208,35;-22,12;0,00;81.755.727,20
SNSY6;13,33;;-0,60;-0,06;0,22;17,38;-2,53;-20,78;-4,96;-9,79;-5,85;;0,13;-2,38;-0,54;0,86;-10,62;-36,90;1,41;-3,48;4,51;1,78;16,09;;;-208,35;-22,12;-0,01;81.755.727,20
SOJA3;11,95;0,33;11,91;1,92;0,84;10,12;8,27;7,93;11,43;11,92;0,52;0,09;0,95;3,23;-2,88;1,58;16,08;7,03;9,42;0,44;0,52;0,89;;;2.721.346,70;6,25;1,01;-0,91;1.398.655.492,44
SOMA3;11,87;0,77;30,12;1,25;0,89;55,80;7,85;6,50;24,95;27,53;2,60;0,13;1,96;6,04;-1,27;1,98;4,15;2,96;3,62;0,71;0,29;0,45;;;94.175.084,27;9,45;0,39;6,86;9.260.019.001,40
SOND3;46,01;13,11;6,90;1,95;1,25;38,27;15,46;13,58;6,06;3,28;-1,60;-0,52;0,94;3,97;-2,91;2,21;28,31;18,06;18,11;0,64;0,36;1,33;-0,97;;;23,56;6,67;0,04;91.206.025,00
SOND5;32,02;20,72;4,80;1,36;0,87;38,27;15,46;13,58;4,22;3,28;-1,60;-0,52;0,65;2,76;-2,03;2,21;28,31;18,06;18,11;0,64;0,36;1,33;-0,97;;20.000,80;23,56;6,67;0,03;91.206.025,00
SOND6;32,35;20,51;4,85;1,37;0,88;38,27;15,46;13,58;4,26;3,28;-1,60;-0,52;0,66;2,79;-2,05;2,21;28,31;18,06;18,11;0,64;0,36;1,33;-0,97;;21.733,75;23,56;6,67;0,03;91.206.025,00
SPRT3B;76,40;;-246,67;-93,02;32.019,68;;;;-283,23;-283,23;0,00;;;-92,75;-32.307,24;0,00;-37,71;-12.980,73;32,84;-344,22;345,22;0,00;;;;-0,82;-0,31;-2,63;370.531.748,80
SQIA3;17,21;0,39;53,46;1,94;1,00;40,94;10,31;5,12;26,53;28,80;2,57;0,19;2,73;37.924,98;-1,20;1,00;3,62;1,87;4,12;0,52;0,48;0,37;33,05;27,93;17.030.492,47;8,91;0,32;0,37;1.500.290.042,32
STBP3;7,58;11,85;15,68;3,08;1,33;43,91;28,52;22,04;12,12;11,35;-0,79;-0,20;3,46;12,71;-1,68;1,99;19,64;8,47;15,41;0,43;0,57;0,38;13,09;;40.898.786,00;2,48;0,49;0,11;6.598.304.381,84
STKF3;0,00;;0,00;0,00;0,00;46,97;33,03;25,63;0,00;2,03;2,03;0,17;0,00;0,00;0,00;2,61;6,46;4,18;4,48;0,65;0,35;0,16;15,48;;;6,84;0,44;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;25,38;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;22,52;0,99;53,33;1,16;0,32;4,25;-3,34;0,83;-13,20;6,14;19,47;-1,71;0,44;0,87;-0,93;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;83.590.317,03;19,64;0,43;-0,96;9.773.133.646,50
SULA3;7,66;0,97;54,36;1,18;0,33;4,25;-3,34;0,83;-13,45;6,14;19,47;-1,71;0,45;0,89;-0,95;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;42.041,63;6,55;0,14;-0,98;9.773.133.646,50
SULA4;7,48;1,00;52,81;1,15;0,32;4,25;-3,34;0,83;-13,07;6,14;19,47;-1,71;0,44;0,86;-0,92;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;78.140,77;6,55;0,14;-0,95;9.773.133.646,50
SUZB3;58,57;2,28;4,37;2,85;0,62;49,45;41,93;38,86;4,05;6,98;2,96;2,08;1,70;3,42;-0,86;2,81;65,24;14,18;15,82;0,22;0,78;0,36;32,90;60,88;316.777.317,30;20,53;13,40;0,09;79.157.477.409,60
SYNE3;4,79;181,90;0,59;0,47;0,17;69,60;67,81;53,26;0,47;0,86;0,39;0,40;0,32;1,19;-0,21;6,61;79,34;29,28;39,56;0,37;0,36;0,55;40,50;;2.209.734,47;10,16;8,06;0,00;740.325.558,25
TAEE11;37,61;16,78;7,07;1,88;0,73;84,89;102,94;65,49;4,50;6,91;2,38;0,99;4,63;4,95;-0,92;3,71;26,61;10,36;17,16;0,39;0,61;0,16;20,07;16,49;94.149.093,20;20,18;5,37;-0,24;13.170.193.214,61
